35000
26	8	10	8	200
26	2	8	24	200
26	12	18	0	400
26	6	14	2	200
26	23	20	5	600
26	6	8	26	800
26	20	7	0	200
26	40	1	27	400
26	2	15	11	600
26	1	8	12	600
26	3	11	22	800
27	19	6	5	800
27	2	17	20	200
27	8	9	23	400
27	1	14	26	800
27	53	11	4	800
27	24	25	12	600
27	2	18	24	600
28	2	1	14	400
29	73	24	10	800
29	2	8	23	800
29	15	5	2	200
29	7	21	16	600
29	22	11	16	800
29	4	9	14	600
29	1	23	18	200
29	17	21	18	200
29	4	22	25	400
29	11	18	5	800
30	4	15	26	800
30	2	5	4	200
30	10	13	26	200
30	3	21	22	200
31	7	18	24	800
31	5	9	0	600
31	2	9	14	400
31	17	1	19	600
31	2	14	16	200
31	20	26	7	800
32	15	20	15	400
32	6	7	24	200
32	3	12	4	600
32	4	4	17	200
32	16	17	20	400
32	25	1	21	800
33	8	26	15	200
33	5	12	14	200
33	18	10	25	400
33	17	25	12	600
33	5	27	6	600
33	10	23	17	400
33	6	2	10	800
33	2	7	16	200
33	4	15	18	200
34	5	13	12	200
34	6	10	17	800
34	22	8	23	200
34	7	20	21	200
34	6	15	10	200
34	1	17	26	800
34	5	6	22	800
34	2	12	23	800
34	1	7	13	200
34	1	20	5	600
34	1	10	9	200
34	35	20	6	800
34	26	11	6	200
34	10	15	22	200
34	8	21	24	400
35	9	3	9	600
35	3	10	20	800
36	21	25	21	400
36	14	5	9	200
36	28	13	9	400
36	3	4	1	800
36	26	21	13	600
36	18	4	10	800
36	5	23	25	600
36	12	8	7	200
36	6	0	3	600
36	9	23	3	200
36	10	21	22	400
37	5	13	1	800
37	1	2	11	800
37	22	8	6	200
37	22	24	13	400
37	14	12	2	200
37	15	22	10	600
37	2	27	10	200
38	2	11	23	800
38	5	27	23	400
38	12	27	6	600
38	5	20	4	600
39	5	22	0	400
39	30	26	12	600
39	17	9	0	200
39	2	1	18	400
39	1	25	17	400
39	10	19	26	800
39	7	18	26	600
39	4	15	10	800
39	1	11	23	600
40	5	21	3	800
40	1	2	3	400
40	9	8	22	400
41	7	11	12	600
41	12	7	10	800
41	18	25	10	800
41	1	7	15	200
42	8	4	20	800
42	5	6	5	800
42	4	18	9	400
42	11	17	8	600
42	14	16	0	600
42	13	11	16	400
42	10	5	15	800
42	6	0	13	200
42	17	16	11	400
42	8	14	17	400
43	8	13	8	800
43	1	1	2	600
43	7	20	2	600
43	15	23	24	800
43	5	19	26	200
43	10	3	14	200
43	21	17	21	600
43	27	0	2	800
43	9	18	9	800
43	21	4	8	800
44	35	26	15	600
44	6	18	21	800
44	6	11	17	800
44	3	10	26	400
44	6	24	23	400
44	21	19	21	400
44	20	15	0	200
44	9	25	19	800
44	8	13	11	400
44	18	18	24	800
45	8	3	1	400
45	12	3	4	800
45	26	17	19	400
45	11	5	25	400
45	1	24	12	200
45	26	12	6	200
45	6	21	10	600
45	9	0	19	400
45	2	0	20	200
46	13	20	0	400
46	2	4	10	200
46	22	4	7	200
46	1	18	12	600
46	3	23	15	200
46	5	10	22	800
46	1	16	6	600
46	11	27	20	600
46	13	9	2	800
46	14	3	15	800
46	13	23	1	200
47	9	23	1	400
47	3	26	21	800
47	25	0	12	800
47	4	9	2	800
47	6	1	11	800
47	7	10	23	800
48	5	14	20	800
48	13	3	17	200
48	11	17	11	800
48	7	19	21	400
48	41	17	5	200
49	4	1	14	800
50	9	18	21	600
50	5	10	2	200
50	1	14	13	200
50	4	15	1	400
50	12	1	6	200
50	1	9	19	600
51	11	20	4	600
51	12	16	18	800
51	28	4	1	800
51	8	18	6	800
51	1	20	22	400
51	3	4	14	200
52	14	15	23	400
52	1	14	26	800
52	6	15	26	200
52	2	6	20	400
52	1	25	19	400
52	4	16	22	800
53	12	25	26	800
53	31	25	3	400
53	2	25	22	600
53	15	15	25	800
54	1	10	25	200
54	8	16	7	600
54	17	1	3	800
54	2	4	1	200
54	13	22	15	400
54	1	25	6	800
54	14	2	6	200
54	5	8	3	600
54	3	16	25	600
54	1	27	17	800
54	12	20	25	200
55	6	20	2	200
55	14	10	27	600
55	6	12	14	600
56	4	22	5	400
56	5	7	4	200
56	10	1	2	400
56	30	4	8	800
56	20	17	24	400
56	8	9	20	400
57	23	3	27	800
58	12	12	6	400
58	19	8	16	200
58	7	0	16	200
58	11	2	6	400
58	7	25	9	400
58	5	22	27	200
58	7	10	18	600
59	3	1	0	400
59	41	15	10	800
59	3	26	6	800
59	8	21	12	200
59	1	7	20	600
59	2	24	23	800
59	21	3	14	200
59	17	11	9	400
60	7	3	16	800
60	8	20	16	800
60	2	22	18	400
60	2	11	16	200
60	10	25	21	600
60	1	9	19	800
60	8	13	22	400
60	25	24	26	200
61	1	7	23	400
61	10	3	14	600
62	24	6	25	400
62	6	27	13	800
62	3	12	16	600
62	23	27	23	800
62	4	5	15	800
62	32	13	15	400
62	1	17	13	600
62	11	10	4	400
62	14	10	23	800
62	2	15	3	200
62	7	25	26	400
62	12	25	23	600
62	14	15	7	800
62	14	25	24	600
62	3	15	8	200
63	26	4	2	600
63	10	25	18	800
63	20	21	0	800
63	55	2	13	200
63	12	24	21	400
63	9	8	27	800
63	11	20	5	200
64	1	21	1	200
64	2	10	21	200
64	14	20	21	200
64	13	21	16	600
64	3	0	1	600
64	15	1	5	600
64	7	12	17	800
64	2	21	20	600
65	18	17	4	800
65	1	25	14	800
66	2	21	16	800
66	14	10	13	200
66	10	27	24	200
66	7	14	23	200
66	1	27	3	400
66	10	23	15	200
66	9	4	3	200
66	31	19	4	200
66	16	6	21	200
66	16	9	27	400
66	15	15	5	200
66	12	11	9	200
66	2	9	23	800
66	3	11	13	400
66	12	4	17	400
66	3	9	16	800
66	7	11	25	200
67	21	1	4	600
67	14	8	11	800
67	9	20	27	200
67	1	15	16	400
67	9	17	8	400
67	19	1	6	200
67	20	14	24	200
67	5	13	18	200
67	2	12	9	600
68	1	12	26	200
68	20	27	10	200
69	32	22	12	200
69	11	6	8	200
69	4	8	20	800
69	11	1	6	200
69	28	1	21	600
69	17	16	22	400
69	4	20	19	600
69	6	1	9	200
69	2	24	25	600
69	1	9	27	400
69	5	11	5	400
69	5	23	2	800
69	25	14	12	200
69	2	21	12	400
69	19	9	6	600
69	9	5	16	400
70	14	27	16	600
70	2	8	22	200
70	10	1	26	400
70	15	1	5	600
70	45	26	11	600
70	9	11	21	800
70	6	23	5	800
70	71	2	8	400
70	1	18	22	600
71	1	22	20	600
71	21	0	22	600
71	18	18	26	200
71	2	12	10	800
71	8	23	26	200
71	8	14	23	200
71	19	5	17	600
71	1	27	15	600
71	2	1	25	800
71	2	20	17	600
71	12	17	27	400
71	27	16	25	600
71	1	5	6	600
71	2	13	17	400
71	5	14	8	200
72	8	20	19	200
72	6	3	22	800
72	10	17	4	800
73	20	24	27	600
73	5	1	18	400
73	1	10	16	400
73	2	2	23	400
73	5	17	13	400
73	20	26	8	800
73	5	6	3	800
74	23	4	2	800
74	3	11	23	600
75	8	4	19	400
75	6	6	22	600
75	6	9	25	200
75	7	0	4	200
75	3	0	22	200
75	2	21	23	200
75	2	22	9	600
75	5	14	3	800
75	10	19	2	400
76	19	12	22	200
76	7	23	1	800
77	7	10	17	800
77	1	7	26	800
77	18	2	5	400
77	14	8	26	800
77	9	23	14	800
77	1	27	3	400
77	8	19	18	200
78	7	19	21	200
78	10	9	3	600
78	20	9	3	400
78	1	6	1	600
79	4	2	16	200
79	11	1	19	800
80	2	1	26	200
80	14	20	18	200
80	11	6	15	200
81	9	10	8	600
81	5	2	16	600
81	16	22	3	600
82	6	20	7	200
82	3	3	11	200
82	26	1	13	400
82	12	24	0	600
82	7	3	13	200
82	1	6	17	200
82	5	26	13	200
82	7	15	11	400
83	10	15	22	600
83	8	5	15	400
83	1	20	1	200
83	21	5	8	400
83	26	27	1	400
83	15	8	20	200
83	5	6	27	600
83	4	0	11	800
83	3	7	5	600
83	5	14	19	800
83	2	12	20	800
83	3	2	11	800
84	2	9	17	200
84	15	20	22	200
84	26	22	24	400
84	2	11	4	600
85	21	20	10	200
85	1	17	2	400
85	6	22	14	600
85	2	5	2	400
86	3	0	15	400
86	1	26	25	800
86	6	27	9	600
86	3	0	12	400
87	2	14	24	200
87	4	9	7	200
87	3	22	3	600
87	17	15	3	600
88	9	24	9	400
88	4	14	26	800
88	4	16	25	800
88	14	18	2	800
89	3	10	22	200
89	16	27	9	800
89	16	14	2	600
90	3	27	18	400
90	8	26	24	200
90	3	1	11	400
90	2	0	8	400
90	33	3	16	200
90	16	9	4	200
90	10	3	1	600
90	2	10	4	800
90	1	16	4	400
90	23	13	9	600
91	27	8	27	600
91	2	1	11	200
91	6	7	8	200
91	13	11	7	800
91	1	9	15	200
91	1	9	25	200
91	11	9	12	800
92	10	7	21	200
92	4	17	23	400
92	4	8	5	600
92	11	16	18	800
92	3	2	10	800
92	5	16	14	200
92	2	8	23	200
92	7	5	25	600
92	43	18	26	400
93	18	6	23	800
93	6	26	19	200
93	35	21	27	600
93	44	21	11	800
93	45	20	23	600
93	12	19	5	400
93	45	17	13	200
93	5	0	4	800
93	5	3	17	200
94	15	27	20	600
94	9	7	18	400
95	15	19	12	400
95	5	26	27	200
95	7	15	26	600
95	5	18	22	800
95	2	1	20	600
95	20	22	11	200
96	5	26	27	200
96	5	19	0	800
96	3	24	9	600
96	5	25	9	400
96	8	25	6	600
96	27	27	8	600
96	4	11	12	400
96	4	10	13	200
96	2	5	9	600
96	3	14	27	800
96	14	10	19	600
97	7	18	25	800
97	13	27	26	200
97	2	11	1	800
97	21	15	1	200
97	17	7	18	200
97	1	20	24	400
97	9	6	5	800
97	3	8	16	800
97	8	10	22	800
97	4	10	3	600
97	8	0	26	400
98	12	4	9	800
98	2	15	27	200
98	8	22	4	800
98	3	8	10	400
98	1	3	15	200
98	3	14	25	600
98	3	14	23	200
98	5	7	19	400
98	4	27	19	400
98	10	4	2	400
98	8	22	15	400
99	4	16	14	800
100	21	22	18	800
100	14	27	18	200
100	14	24	19	600
100	14	6	17	400
100	20	7	5	600
100	1	22	11	600
100	3	27	15	600
100	6	16	15	600
101	36	8	16	200
101	12	22	21	600
101	6	13	11	200
101	7	6	3	600
101	4	19	4	800
101	39	5	10	200
101	2	23	6	400
101	13	12	5	600
101	8	25	23	600
101	8	25	12	600
101	13	14	13	600
101	10	5	17	400
101	6	3	19	800
101	7	22	18	400
101	16	18	3	200
101	10	4	15	200
101	4	16	14	400
102	27	0	21	800
102	18	26	11	200
102	34	6	1	600
102	1	16	23	600
102	13	15	11	400
102	1	8	26	400
102	9	3	16	600
102	2	4	1	200
102	7	16	23	200
102	2	9	25	600
102	15	10	26	600
103	2	4	21	400
103	2	11	7	200
103	47	6	15	200
103	17	8	14	800
103	9	18	11	200
103	7	2	17	400
104	1	21	20	800
104	26	19	23	400
104	2	15	14	200
104	1	18	16	400
104	12	19	1	400
104	17	7	10	200
105	35	3	7	400
105	12	14	15	600
105	3	22	9	800
105	2	9	26	800
105	31	17	3	800
105	25	16	21	800
105	7	13	1	200
105	17	24	3	200
105	14	18	10	800
105	12	24	18	800
106	1	10	5	400
106	4	16	6	600
107	12	23	3	600
107	11	19	4	800
107	5	9	5	600
107	8	8	18	200
107	3	5	8	800
107	1	10	20	200
107	16	22	5	200
107	4	18	16	800
108	8	10	20	800
108	1	0	10	200
108	11	0	11	800
108	5	6	10	600
109	29	25	8	200
109	3	21	11	200
109	16	19	18	800
109	3	27	22	200
109	6	16	6	800
109	3	4	5	200
109	1	12	18	600
109	19	17	9	600
109	19	4	24	600
109	13	27	21	800
110	1	3	13	200
110	10	10	8	200
111	12	0	12	400
111	26	6	8	200
111	1	21	6	200
111	19	26	15	200
111	3	2	7	400
111	1	27	12	400
111	3	14	5	800
112	6	9	26	200
112	2	14	7	200
113	35	23	1	800
113	6	9	5	400
113	1	1	14	200
113	44	24	27	200
113	8	24	14	200
114	13	21	9	600
114	8	9	15	400
114	25	10	4	800
114	2	4	10	800
114	13	6	24	200
114	7	25	15	800
114	27	10	22	800
114	2	12	22	400
114	4	17	18	600
114	26	1	12	600
115	17	24	4	200
115	1	18	24	800
115	5	2	6	800
115	13	25	4	800
115	5	17	12	800
115	2	12	4	600
115	10	26	6	800
115	5	2	4	600
115	7	13	6	400
115	38	27	3	600
116	1	0	23	800
116	12	13	23	600
116	57	19	4	600
116	1	6	2	200
116	8	12	20	200
117	5	10	13	600
117	2	24	4	800
117	4	18	7	800
118	5	3	14	200
118	21	27	12	800
118	1	12	10	600
118	17	10	20	800
118	5	13	27	400
119	4	13	9	600
119	1	16	24	200
119	6	15	21	400
119	7	8	0	800
119	2	9	12	400
119	8	2	17	800
119	16	6	5	200
120	1	21	13	400
120	6	16	19	800
120	2	23	14	800
120	9	23	0	800
120	5	9	4	800
120	3	10	19	400
121	2	22	16	600
121	35	5	7	400
121	21	19	11	200
121	1	18	11	800
121	4	2	20	600
121	26	22	24	800
121	1	11	0	800
121	13	26	14	600
121	6	14	13	600
122	18	21	19	400
123	12	21	22	400
123	5	15	4	200
123	4	23	13	800
123	3	19	26	200
124	12	0	9	800
124	49	22	23	800
125	7	1	22	800
125	4	26	24	600
125	14	19	17	400
125	10	25	11	800
125	12	19	9	200
126	40	23	9	400
126	24	15	11	600
126	2	11	8	800
126	7	20	9	200
126	2	13	7	600
126	7	11	25	800
126	5	12	6	800
126	8	6	15	200
126	7	8	18	600
126	7	17	27	600
127	4	7	3	800
127	11	19	9	600
127	22	20	7	600
127	9	4	1	800
127	31	1	4	600
127	2	3	23	600
127	1	8	2	200
127	1	13	20	800
127	11	19	23	800
127	3	16	15	200
127	8	26	3	400
128	17	18	24	400
128	5	25	4	200
128	14	11	22	400
128	12	15	16	200
128	6	24	7	400
128	1	17	14	800
129	18	5	8	400
129	7	5	22	200
129	11	26	5	200
129	3	1	5	200
129	59	27	9	600
129	2	11	17	200
129	5	17	25	400
130	1	22	11	600
130	6	3	6	600
130	9	16	8	600
130	20	7	17	600
130	3	9	6	600
130	21	27	16	200
130	7	17	25	800
130	5	26	18	800
130	29	5	16	200
131	20	20	8	800
131	1	6	2	800
131	6	6	10	400
131	16	24	14	200
131	10	24	20	200
131	6	27	23	600
131	6	25	0	200
131	5	17	16	600
131	5	12	19	800
131	6	0	6	200
132	3	27	10	200
133	1	25	9	800
133	16	27	26	800
133	4	25	26	800
133	2	16	12	400
133	8	1	15	400
133	8	21	2	800
133	3	12	22	200
133	5	4	1	400
133	28	27	11	400
134	18	14	19	400
134	24	18	7	600
134	14	21	4	400
135	3	3	14	400
135	7	15	17	400
135	2	23	20	200
135	5	19	24	200
135	2	4	20	400
135	26	22	0	400
135	4	10	3	400
136	4	25	7	200
136	1	3	9	800
136	7	18	5	800
136	12	4	2	800
136	2	0	13	800
136	6	15	12	200
136	13	17	4	400
136	3	5	6	800
136	21	15	7	400
136	3	1	23	800
136	13	0	22	200
136	6	15	10	600
136	1	11	9	400
136	8	22	7	400
137	1	12	6	400
138	4	8	11	800
138	8	3	13	600
138	24	22	2	800
138	21	14	2	400
138	4	7	4	800
139	2	24	27	800
139	23	15	19	400
139	7	7	12	800
139	9	24	12	600
139	3	25	18	600
139	5	12	6	800
139	6	14	6	600
139	9	20	16	200
140	3	20	0	800
140	3	14	25	600
140	16	13	25	800
140	10	24	13	600
140	21	12	22	800
140	18	1	25	200
140	1	8	9	400
140	15	13	5	600
141	18	2	3	200
141	2	16	15	800
141	2	1	6	400
141	26	19	7	600
141	6	9	5	400
141	7	12	22	800
142	8	25	13	800
142	19	23	12	600
142	1	8	19	200
142	24	5	3	600
142	4	21	3	400
142	5	5	1	800
142	11	3	1	200
142	1	21	24	200
143	33	15	21	800
143	7	1	9	800
143	2	19	5	600
143	1	9	11	400
143	8	25	7	800
143	8	24	26	400
143	1	6	3	200
143	8	2	0	600
143	2	20	15	800
143	9	12	11	600
143	3	2	18	200
143	13	17	3	800
144	10	8	7	800
145	5	22	9	600
145	12	6	12	400
145	14	26	10	800
145	11	23	26	200
145	3	21	0	800
145	51	23	14	200
145	1	14	27	200
145	7	20	5	600
145	1	0	7	400
145	37	20	22	200
145	7	8	4	200
146	10	20	15	600
146	8	10	4	800
146	6	3	14	400
146	25	23	0	800
146	8	11	1	400
146	4	25	21	600
147	6	17	6	400
147	2	15	3	400
147	5	4	20	600
147	2	0	9	600
147	14	3	15	800
147	5	20	11	200
147	4	0	5	800
147	33	12	26	400
147	24	23	14	800
147	18	9	1	800
147	2	15	10	400
148	1	17	6	800
148	11	1	2	200
148	19	14	18	800
148	3	19	21	800
148	11	12	22	800
148	2	4	17	600
148	17	17	1	400
149	4	18	13	400
149	8	15	26	400
149	8	20	3	800
149	4	11	23	600
149	12	4	6	400
149	1	15	6	400
149	14	27	21	600
149	32	2	16	800
150	1	11	27	400
150	7	20	25	800
150	5	5	0	200
150	21	16	20	200
150	28	14	4	800
150	4	13	10	200
150	4	10	5	200
151	3	19	20	200
152	1	0	2	600
152	28	15	16	200
153	4	25	21	800
153	5	7	24	400
153	2	9	3	200
153	4	27	3	800
153	24	27	10	400
153	7	26	18	600
154	7	7	8	600
154	22	2	17	600
154	14	9	12	400
154	10	1	7	400
154	3	25	7	800
154	5	14	9	800
154	8	8	27	200
154	4	14	5	200
155	2	2	12	200
155	13	26	2	800
155	11	5	3	800
156	5	27	25	600
157	14	9	16	400
157	24	9	4	400
157	22	0	17	800
157	38	26	24	600
157	13	0	4	200
157	22	5	9	600
157	10	1	23	400
157	46	22	17	200
157	5	14	26	600
158	22	21	19	600
158	9	12	4	800
158	49	3	4	800
159	5	12	2	600
159	1	24	6	200
159	4	13	21	800
159	3	4	27	200
159	14	19	16	200
159	1	16	18	200
160	4	18	3	600
160	21	0	11	800
161	4	3	11	600
161	4	11	12	200
161	1	10	8	200
161	5	9	23	600
162	3	1	16	600
162	17	22	12	800
162	10	8	23	600
162	2	0	1	600
162	17	2	8	800
162	3	23	13	800
162	6	12	4	400
162	11	6	26	200
162	19	23	18	400
162	9	8	21	400
163	24	9	3	600
163	28	5	21	600
164	17	20	4	200
164	3	7	4	200
164	2	23	7	200
164	21	12	1	400
164	5	3	1	600
165	27	26	7	400
165	5	0	4	600
165	1	24	12	600
165	24	7	19	400
165	9	2	20	400
165	12	23	10	400
165	28	22	16	400
166	18	10	0	200
166	18	19	24	200
166	2	16	23	400
166	29	26	3	400
166	23	7	23	200
166	8	9	23	600
166	4	6	10	400
166	4	21	14	400
167	6	22	0	800
167	32	8	22	600
167	6	1	27	600
167	24	18	4	600
167	13	5	25	600
167	7	25	23	600
168	11	10	3	200
168	2	6	27	600
168	6	6	18	800
168	1	24	16	600
168	5	22	1	600
168	4	9	19	600
168	13	9	0	600
169	28	2	13	600
169	7	8	21	200
169	13	13	17	600
169	7	7	17	600
169	8	23	15	400
169	51	6	17	800
169	29	6	8	800
170	1	18	3	200
170	9	26	0	400
170	11	14	0	600
170	4	1	16	800
170	19	16	1	600
170	10	22	2	200
170	2	5	21	800
170	5	26	1	200
171	10	12	6	200
171	5	13	3	200
171	24	10	6	400
171	2	10	16	400
171	13	10	19	600
171	3	8	24	800
172	3	27	24	400
172	2	24	2	600
173	1	15	17	600
173	3	1	17	200
173	2	2	15	400
173	40	26	11	800
173	8	11	13	800
173	2	18	4	800
173	25	4	2	200
173	22	23	5	600
174	8	7	6	200
175	7	14	10	600
175	23	6	9	600
175	23	10	20	400
175	12	6	20	600
175	18	12	4	200
175	2	20	0	800
175	9	9	3	200
175	4	20	14	400
175	8	21	6	200
175	10	7	23	200
176	4	26	9	800
176	1	21	1	800
177	14	13	20	400
177	6	21	0	400
177	6	7	13	600
178	7	12	15	600
178	3	19	25	800
178	9	20	8	200
178	11	26	20	200
178	2	12	10	800
178	12	18	1	200
178	22	10	7	400
178	2	15	17	400
178	7	4	11	600
178	23	13	5	800
179	7	13	16	200
179	35	22	26	800
179	10	4	5	200
179	16	4	17	800
179	23	20	4	400
179	7	16	24	600
180	5	8	5	800
180	3	1	25	600
180	7	23	12	600
180	2	4	23	800
181	13	6	7	600
181	7	25	11	800
181	10	14	10	600
181	31	23	20	600
181	12	14	26	200
181	14	24	1	800
181	24	21	1	800
181	8	8	2	200
181	4	2	0	800
181	20	24	25	800
182	14	0	9	600
182	12	22	14	200
182	9	20	25	800
182	18	27	3	200
182	5	3	12	200
182	9	10	23	600
182	2	5	27	400
182	16	3	25	200
182	8	6	4	800
183	16	9	23	400
184	37	16	22	200
184	24	1	2	400
184	1	25	4	400
184	18	16	2	800
184	4	26	12	200
184	10	22	2	200
184	4	19	0	200
184	1	14	7	800
185	7	2	19	600
185	3	3	5	800
185	12	23	15	400
186	7	23	27	800
186	4	14	5	800
186	3	20	4	200
186	8	12	25	800
187	3	23	18	800
188	5	10	23	800
188	43	7	10	600
188	10	24	4	400
188	9	6	1	200
188	4	0	21	200
188	9	6	10	200
188	23	18	13	200
188	29	20	0	200
189	8	9	22	800
189	2	19	13	200
189	4	15	22	600
189	12	25	21	600
189	23	17	19	600
189	33	12	27	400
189	5	21	13	600
189	15	11	20	200
190	26	22	23	200
190	4	25	8	800
190	25	5	7	800
190	5	7	9	200
190	21	3	26	400
190	8	6	15	800
190	9	24	9	800
191	7	0	20	600
191	9	14	24	400
191	21	1	10	200
192	17	17	19	400
193	2	0	14	400
193	5	13	7	400
193	1	9	3	800
193	2	23	25	400
193	13	5	18	800
193	3	1	2	200
193	13	6	5	600
194	21	25	26	800
194	6	27	4	200
194	29	3	16	800
194	9	4	24	800
194	9	15	20	800
194	4	15	10	400
194	3	11	19	400
194	5	21	13	600
194	7	11	9	600
194	1	26	25	600
195	14	2	9	800
196	5	20	22	200
196	4	10	20	200
196	11	20	15	800
196	4	1	19	200
196	18	26	17	200
196	8	4	24	600
196	6	9	17	200
196	32	21	6	800
196	6	26	16	400
197	18	27	11	800
197	7	6	7	200
197	7	21	11	400
197	21	14	23	800
197	2	15	7	400
197	2	21	12	800
197	11	13	1	400
197	38	14	3	600
197	6	10	16	400
197	4	18	7	200
198	4	22	5	400
198	8	7	15	200
198	6	13	4	200
198	2	1	23	600
198	1	21	2	800
198	45	7	8	800
198	44	25	20	200
198	10	16	14	400
198	30	22	21	800
198	8	22	13	200
199	21	24	16	800
199	15	17	16	800
199	25	26	17	200
199	4	18	13	600
199	9	20	13	800
200	5	26	6	800
200	7	7	10	400
200	1	25	20	600
201	5	8	7	600
201	4	24	2	800
201	8	0	25	400
201	10	3	10	200
201	9	10	2	200
201	2	3	27	800
201	5	25	4	200
201	26	4	19	800
201	4	16	23	400
201	3	1	20	600
201	23	8	9	800
201	12	16	9	800
201	2	4	5	600
202	7	3	5	200
202	2	11	17	600
202	23	27	9	400
202	7	6	18	600
202	29	7	27	200
202	6	15	12	600
202	2	12	16	600
202	13	6	3	600
202	7	5	11	600
203	6	8	25	200
203	11	21	1	600
203	7	17	23	600
203	4	9	19	600
203	5	22	10	600
203	23	19	25	600
203	3	17	9	400
203	1	26	24	200
204	18	5	16	800
204	23	21	15	200
205	7	16	8	400
205	7	22	18	800
205	8	19	26	200
205	20	17	10	400
205	2	23	19	600
205	3	16	19	800
206	7	18	14	400
206	16	6	21	800
207	8	13	9	600
208	4	21	3	200
208	3	4	8	600
208	4	21	13	800
208	2	24	17	600
208	9	0	15	200
209	7	16	17	800
209	16	3	20	600
209	2	16	25	400
209	12	8	10	400
209	7	27	25	200
209	5	14	24	200
210	37	3	14	600
210	33	3	4	200
210	38	17	8	200
210	1	16	7	400
210	8	5	25	400
210	3	15	17	800
210	15	17	8	400
210	4	22	14	400
210	1	4	16	400
211	10	2	0	200
211	6	0	19	400
211	2	14	18	200
211	8	11	24	200
211	6	24	21	800
211	2	18	14	400
212	29	24	0	200
212	9	15	1	800
212	7	26	0	600
212	17	27	12	400
212	3	4	24	600
213	7	0	1	400
213	9	3	17	600
213	6	14	7	200
213	3	14	20	800
213	10	14	17	400
214	6	14	15	400
214	4	12	27	400
214	5	7	3	600
214	2	27	23	200
215	8	0	4	400
215	2	25	21	200
215	3	4	13	600
215	9	11	14	800
215	35	12	25	600
215	3	11	27	400
215	1	20	19	600
216	3	1	8	800
216	6	25	13	200
216	1	11	27	600
216	2	1	8	800
217	1	23	12	600
217	20	5	4	800
217	7	4	9	200
217	3	15	14	800
217	8	15	23	400
217	2	16	26	600
217	1	3	0	800
217	81	21	9	800
